day,TECH-A,TECH-B,TECH-C,FIN-A,FIN-B,CONS-A,CONS-B,CONS-C
1482,0.010061973118292331,0.02080876110381636,0.007122080232964472,0.020193725071641074,-0.01475588853900112,0.0022626579179520897,0.0037003961484902183,-0.005363204042476275
1483,-0.009049072444450745,0.025583810279931715,-0.0003364222657212812,-0.002244165768918543,0.0016088709307187333,0.0191195470146348,0.0006408210919671923,-0.007457285369002932
1484,0.007457859195337271,0.011863203838642962,-0.0005275979724663465,0.0030969778144781385,0.014683034443252519,0.02163879811932766,0.019217721677138165,0.020076560494902355
1485,0.01294156052117138,-0.002889893428600277,-0.002942872386451834,-0.0018846398545246616,-0.0018382866153511144,-0.02354318290160166,-0.010459995305792025,-0.0056117260835506135
1486,0.026068997601011272,0.021694901096434047,0.030514545683737737,-0.007563013117876114,0.005046438405807088,-0.003533020812351662,0.011970204443622186,-0.007150093248357161
1487,-0.01049430919881732,-0.018202447120209034,0.0054011944963917174,0.015292645416076523,0.0029845946234568375,-0.0027424696991228646,-0.009363900448075963,-0.03930730870662506
1488,0.02313607277353196,0.03588356775056831,0.02809144863768997,0.015960358745510227,-0.0008129151660669588,-0.004672537275103477,0.006168794101495153,-0.008996386229675577
1489,-0.008023413078371741,0.010202993845914207,-0.012709036524222315,0.004525558854350738,0.015867966086039915,-0.0099566722635654,0.0012115328457273696,0.0008989813998118495
1490,-0.010573142849409242,0.013963670209819899,-0.012703223248238187,-0.04830181620495784,-0.0009402093425316428,-0.004575206130316833,-0.012206435351816605,-0.014364887858804243
1491,0.005831931750974761,-0.036978982983036465,-0.038100716972019624,-0.004288729686096351,-0.006007362853900027,-0.00025026784005247917,0.005544936919015095,0.008207318757691675
1492,-0.012079457396287178,-0.002443386363750435,0.008734272728389565,-0.023718333907911955,-0.02013046029810455,-0.00029024590788795596,-0.007830633747439841,-0.010044850473824404
1493,0.05033739795439731,0.003469870842158001,-0.03216962856767158,0.004294096694455525,-0.0035727242202915057,0.0042458997055197,0.013782954376143308,-0.0020562329273601217
1494,-0.024039261335964977,-0.009936866205972564,-0.0446714773824311,0.010263698334570637,-0.005240531221171077,0.003427726399422729,-0.001361528477003853,0.022284666307797296
1495,0.005882562613867991,-0.026143199128331653,-0.002089597983979171,-0.008018714157106713,-0.014717399387266066,-0.019324314124350126,-0.02424107201015198,-0.006755404957570616
1496,0.0030702737212561365,-0.034786303604841105,-0.002408614258810526,-0.001684460651972015,0.0005233252765040001,0.004616288255997928,0.0016813713328178402,0.006480973971064567
1497,-0.03334133004827152,-0.0026305156362876267,-0.028354886047376068,0.0025689209303096077,-0.022183815576896138,0.005150836905003181,-0.01660212593176888,-0.005963249231496695
1498,0.00819539726121428,-0.002364818165859907,0.028614219332139257,0.0035236742538186693,0.00797177284528078,-0.0011541102414509823,0.01645012180644652,0.011756050805468893
1499,-0.017544567587308803,-0.03979779491906378,-0.008073446455015156,0.011465889337110048,-0.009231996249654036,-0.015048202945142478,-0.0008164883431117584,-0.0027056653151400776
1500,-0.039316290938840315,-0.03848895242818878,-0.022704427103777625,0.0014324621410932324,0.024693144741025595,-0.02202285307060249,-0.004390737819603273,-0.013007595971905237
1501,0.008122582717611706,0.005945981553891696,0.01976878163017868,0.005153352770310744,0.006794103856754473,-0.004141551662052754,-0.0003957634640387245,-0.007021598069343252
1502,-0.0037924041752611243,0.009243185585862257,0.0431712144957242,0.009471606455685119,0.0023413577025115286,0.010676277048813678,0.004860666959548977,-0.00011547061337908397
1503,0.04855530574605821,0.01842564188254902,0.02008386750024265,0.023174474732057485,-0.007340187439696588,-0.02690731417782278,0.006661523998080454,-0.004287692700729309
1504,0.008168754185908822,-0.02161324978922993,-0.017419601331839087,0.0020342228303309815,0.00018339935186023355,-0.01817121660866943,0.000937400035197735,0.014705054354750747
1505,0.01888919710094055,-0.021909424619735843,-0.00327650387848889,0.024611963091085196,0.004921265644718012,-0.016319729031182898,0.00832415634386696,0.007709673616755381
1506,-0.05765253666905702,-0.001092232255973418,-0.04400869526567041,-0.014119136135167342,-1.6459171749867718e-06,-0.011904134854489034,-0.02117788454721209,-0.017844022802866653
1507,0.00473323323422907,0.022722256447692605,0.013163499081471441,0.005573305230352815,0.009601004016040462,-0.020366202605592985,-0.004899541793629051,0.014714969736415218
1508,0.021695188084489947,-0.008934852738491816,-0.01851088566746344,0.018661760863462665,-0.0090588866435388,0.016628340264084503,0.022795388858636738,0.01704829950454684
1509,0.06743698601184106,-0.015363970563728239,-0.011511322490854615,0.013461443875094575,-0.012084589655853155,0.010934752043771194,0.018938262928815695,-0.014109703101397954
1510,0.023776311923355147,0.024915097351294546,0.004742129162930106,0.015432820107872627,-0.0019234894413653388,-0.0019725657244635047,0.008409654369171786,0.014165103445560264
1511,0.015395627033754054,0.0059889807489982,-0.033045578355732685,-0.004261673780413625,-0.0012613930954368836,-0.0019808155109978685,0.02022908731300529,0.0018510647683614451
1512,0.01963167966158963,0.026811091284326564,-0.011648661712721744,-0.009708352292719163,-5.357669098052416e-05,0.014988980296223243,0.011169046330111461,-0.013392437203607152
1513,-0.041254497072170444,-0.032877777047369536,-0.029561662342007085,-0.005464133014866984,-0.01020423525584237,-0.002730290019934741,-0.02440008024576224,-0.028503387019711706
1514,-0.009730985489660247,-0.024207378632289084,-0.02390340864213654,-0.034082254838930126,-0.029287172237635786,-0.019171057455400965,-0.025652409927752473,-0.002825297959697751
1515,-0.015062545630740134,0.010114932103863022,-0.004585271199031066,0.0007224081323144627,0.0008374092729706794,-0.02399121286688042,0.017547309684007997,-0.013082805811148835
1516,-0.022970780826424786,-0.010349455234525639,-0.006214025676180311,-0.012429756707719883,-0.006092690680630367,0.016878495719053855,-0.01817681249951516,0.015416232744876648
1517,-0.007089741804392929,0.011934116809015329,0.001272312434538887,-0.005175335675714075,0.024371697109000907,0.016841922203587018,0.027092899778542685,0.011286889493296787
1518,0.009900372692634236,-0.016670442458069763,-0.028783671224888056,-0.0008190348737464647,-0.0014971386767881944,-0.005840440777116674,-0.01357312302643662,0.003384590713222198
1519,-0.026643478401851568,-0.016811001590700377,-0.02965276642438218,0.0025978953500406174,-0.02668391673940059,-0.04160061054981322,0.005163225628209358,-0.016909313916203393
1520,-0.013419912413489658,-0.03515335768327074,-0.01650064605126593,-0.01843666584990159,0.0018485613391366548,-0.014300254352230101,-0.010481166992445376,-0.003310906568719188
1521,-0.05348937517674574,-0.038534323835166966,-0.04807264084765035,-0.01868909044668691,-0.0255473695160452,-0.03558328785049832,-0.014485608819009246,-0.0172213853357275
1522,-0.01699261216128828,0.007352383071403528,0.003169166812724521,0.022645733046010193,0.0053514395977779265,-0.01652974044820344,0.0243573556239314,-0.0015462891438510246
1523,-0.018063827989799816,-0.009106467812504612,0.0005904681548724259,0.015716825729292783,0.0009360082953916602,-0.009090896575159038,-0.010227380834998433,-0.015708590741802555
1524,-0.0017319728807916445,0.01506418779596978,0.01643942284052652,-0.012634874178464104,-0.0035608509258895056,-0.013990384723611946,-0.01056970817901346,-0.0017970600657189841
1525,-0.003556945754755337,0.01288467280512429,0.00686330983391175,0.014448320085928933,0.0033981005034030617,0.0037459480095855266,0.0005579207326673087,-0.009837635968171056
1526,0.02047082857585879,0.014936021649056249,-0.001150442718552823,0.01439798755170097,0.01178198681410745,0.019272499739467014,-0.001918695497435001,0.01849712600657205
1527,-0.03126827143990693,-0.0023229869017973755,0.008865928434858273,0.01182332773538678,0.004908554203999039,-0.0005401947974270609,-0.006921729846231294,-0.00031751269347772993
1528,-0.02003469683144165,-0.018079566939071007,-0.019678749298941485,-0.01393701680269783,-0.029456368077851895,-0.025597447660452344,-0.02371032127193324,-0.011210260257637543
1529,0.007832723284237994,-0.012302689215032532,-0.018201636705709033,-0.031057907479669994,-0.006068046891065207,-0.0013523477472697325,-0.008487194018323842,-0.02066739138820973
1530,-0.022352751042367433,-0.009229531743919673,0.004146745353093592,-0.009065345128078696,0.004014228461843843,0.003579906014222114,0.005437204545300663,-0.003734877032944007
1531,0.013534592491244883,0.013293137301762216,0.029859711312915517,0.003086828223524038,-0.004053927538047632,-0.00029706563199123756,0.007173349041892395,-0.00234584243388704
1532,0.06356234809724493,0.017377334129917175,0.04881159936224861,0.0028222048324980896,-0.0015220525426166767,0.01782258370429361,-0.0004586234129741167,0.015984208035818865
1533,-0.043867201745115145,0.0006268009285336981,-0.018042367285458855,-0.05912448952954774,-0.01307818853944373,-0.024964465403932056,-0.012947607245141688,-0.019100103070650395
1534,0.030173037173867146,0.024407330662232652,0.033210951962700255,0.008941625787626714,0.014486203560133238,0.03828730141060484,0.03370886337835438,0.042951008035998314
1535,-0.010066943985675198,-0.010888795965963781,-0.028784572876338087,-0.014748845766693107,-0.014389793685959197,0.00026491165098450377,-0.02182990904303562,-0.008012625590096911
1536,0.03706555027726889,-4.322384499856266e-05,0.012320880114234553,0.0003758980519117574,0.01126401234108268,-0.022171267846566884,0.030466790886058318,-0.0012543141603066459
1537,-0.034293932478158554,-0.02383234795327545,-0.03745125348251796,-0.022331571479406176,-0.0024218428952154127,-0.010860974208553042,-0.01823685672948623,-0.011694207104214887
1538,-0.03584002516666948,-0.03523002517554706,-0.018020938864237706,-0.010111934193395481,-0.010599297734996987,0.0068935774369376715,-0.0030049976789689654,-0.014031234960807153
1539,0.027531644198739068,0.012337191351061963,0.0442761326920611,0.01812627633821578,0.0022577452704510385,0.018202865887852717,0.02595516778899789,-7.688430865456647e-05
1540,-0.02164752000118157,-0.008706785707054306,-0.015289537944857047,-0.0013747817574901655,-0.0016966801529470351,-0.005963014884281071,0.016330051455339244,0.009576883208078415
1541,0.005772203850311565,0.012209516305806556,-0.008925778685301717,0.02513800625389557,0.015707042465839822,0.011597369875709949,0.015823767186938058,0.01531137036316502
1542,-0.017583859359070815,-0.03513159550389055,-0.015028482663438307,-0.00016007547713311305,0.0009806387535567706,0.0018381549707914488,-0.00798365957191934,0.0056714039150384905
1543,0.026829466635013302,0.0009015402069691677,0.027149727712119015,-0.009769933097684898,-0.004927416673642294,0.005955553266709159,-0.011605130788083687,0.01078413931555283
1544,0.03672443862478525,0.016974596858109238,0.02091039085637711,-0.002742662757086867,0.0010680341651109317,-0.003640043095940914,0.005347865491686796,0.016328909446530447
1545,-0.024493004518869647,-0.011023881569009537,0.0012374393671552054,-0.002678526666756753,0.0067275296559332455,-0.00734154467583302,0.02049128472955087,-0.01051415488925029
1546,-0.018112156241718882,-0.009162291422822653,-0.016685832474797005,-0.002358580636044997,-0.014393492213380533,0.0004794775575874509,-0.02131956236106682,-0.008052401539110458
1547,-0.010084303988022052,-0.034811794301035336,-0.0019468711526293234,-0.022287051866418786,-0.004247566626537703,-0.006843366628772255,-0.0030274379609848095,-0.016825757687461043
1548,-0.019310490201970402,-0.04452648637027396,-0.014378331803553059,0.012672998849440436,0.015008992330794188,0.023205186634849065,-0.007302464794552032,-0.0002394272546586652
1549,-0.026724171901864206,-0.010054499372763828,0.010351186545865483,0.004450030386808786,0.000534499327070539,0.030386952210896753,-0.01742299196757185,-0.003447685270070393
1550,-0.02697506429182004,-0.009184295402091511,-0.03078505062439693,0.009472529905228034,-0.0007409981010934406,-0.0206258064029447,-0.012928963434952867,-0.013194502987125776
1551,0.004054402581822674,-0.04279166320175312,0.0015117629603626703,0.0010495453299590937,-0.0004862791466460877,-0.02124276098320766,-0.009825545663314738,-0.023127335975472865
1552,-0.02368314667165667,-0.011995327466216617,-0.009072859321491843,-0.011055177563992075,0.000533116354368572,-0.008790660746278349,-0.007891861166004611,-0.013830816485042547
1553,0.012880844325332104,-0.022664832112503745,-0.04242217452681129,0.0035010671379218303,-0.025472517475861513,0.016149956503739037,-0.013988506898145578,0.0019706522655518646
1554,-0.002220887821186235,-0.02492432612405368,-0.024704230945860724,-0.0005345755544398853,-0.016689615289295003,-0.0023183944040780363,-0.016084816122442443,-0.019384595988596966
1555,0.002657226088843388,0.01971046239371374,-0.024410536153366913,-0.013857134773101683,-0.017380084608869098,0.018449405335505237,0.009154088175377245,0.0047649453850575315
1556,-0.012965246736635265,-0.013470986516272725,-0.012709957031842346,-0.02512556917995714,-0.014131051611469648,-0.01766595266631448,-0.024508480289172047,0.0003627095558645481
1557,-0.02331892749319294,0.006416787464083983,0.006994424264340954,-4.787545413446979e-05,-0.004923784181217338,0.011085057812313497,0.014420479828857361,-0.006171092452540971
1558,0.013843684881440629,0.01369804844393394,0.02662083652595061,0.008237102951316666,0.008930319505954689,-0.002616416654113817,-0.032951617106059636,0.006168044566656261
1559,0.015740741505796893,0.01145954538173542,0.013746960871880903,-0.021371369857038885,-0.0010375373622909106,-0.03323358737017686,-0.011720472185431841,0.013892682806153972
1560,0.013411135558375632,0.0011743476567837364,0.008388918656657807,0.0008922972774316447,-0.007716338268622525,0.0009524845769718741,-0.020055250681460232,-0.000270427576935248
1561,0.03469668081087326,0.01414345481611757,0.006409212031140268,-0.013810420419057653,0.0006187083445184319,-0.008666708356951477,0.017923584985466923,0.000250508079914385
1562,-0.017202475468148796,0.004962500812824947,0.009966951768423285,-0.027000860345302767,0.009228723217789551,0.001002538999696304,0.003521964786006391,0.0034004843954946054
1563,-0.06291905765295623,-0.00578822688518331,-0.0032816988243345533,-0.01264667540344079,-0.010511310858859747,-0.034150353125086574,-0.02177880315782229,-0.011766079833257864
1564,-0.022081780671575277,-0.00548017981694182,0.00047342097383887283,0.0010010683266058456,-0.018158996655446867,-0.012719558677135312,-0.0005377117392907217,0.009424629694780456
1565,-0.012693141585909146,-0.025100237137308645,-0.00721552101949487,0.00912320533720419,-0.009735474679268163,-0.0022797207576104256,0.008176896578721594,-0.010078819667511583
1566,-0.014884497505391274,0.00053893707324228,-0.0497660509637703,-0.0028318473254409244,-0.010579466822791228,-0.009135222066872726,0.0027832725104800365,-0.015237725030809982
1567,-0.019072356915365667,-0.00343438894689717,0.03262336874630746,0.004509708250825055,-0.003223042635747667,-0.006014549097824297,-0.00923798957344534,0.004657283257282236
1568,-0.00800413921120588,0.03472123838432288,0.03682004914354135,0.016132107314592498,-0.007806160167295857,0.027426492490622578,-0.019940698300379017,0.0058433792323178855
1569,-0.03247323103688148,-0.040396475381314606,-0.018612878469048542,-0.009844220414450584,-0.023261229674793528,0.008023612400407932,-0.019756282551955193,-0.007866227907466017
1570,-0.04777314738117813,-0.00012731359027199837,-0.04185717010928171,-0.01138199265446991,0.011598840676981205,0.0018801212659919856,0.0169318859799515,-0.011386215447318073
1571,-0.0038409855098806324,-0.0047184396960620375,0.006833146269934677,-0.015322378631107317,0.0083245200124031,0.017896687595792868,0.021657873260295054,-0.004309802775686539
1572,-0.002296254077996384,-0.011512771638141406,-0.00726161610643229,-0.00521204534073927,0.017772833594071974,0.02130993267756588,-0.0005130589237233971,0.009594641083539612
1573,-0.009437241016905656,0.009250648794319794,0.00848187893913791,0.01811361962077114,0.0056231544933024215,-0.0062757009904763055,-0.010936698073788071,-0.010800018281162439
1574,-0.013032150916399669,-0.010314758205248208,-0.020289398974640684,-0.006108484617862172,-0.025759036900159994,-0.009914915194917507,0.016858946214537637,-0.0015504313283650362
1575,-0.0040520549966091635,-0.007745764327137871,0.025109579209498203,-0.024472855691836635,-0.015063473128322662,-0.01907711946148985,-0.011880946514362343,-0.011392851752949917
1576,0.003359134776961193,-0.006022474484632364,-0.02056595628106901,-0.0006075114256923785,-0.015489612061020482,-0.004859300765965325,-0.011181090631409787,0.000563578971763672
1577,0.017988692275954603,0.010035927603684474,0.011638397248484856,0.005056996227153064,-0.006193524458098636,0.006449835154697926,0.009973751783304579,0.024435556272044093
1578,-0.01228779005664593,0.0008423963126345645,-0.045733141942024935,-0.02683349703027305,-0.019712075061661713,-0.0019590114812920965,-0.005035962359494753,-0.018006989254782363
1579,-0.0018491317536446907,0.00724947967119592,-0.0018716422317771562,-0.010243859229859976,0.0013455022525166718,0.007741904199634211,0.0013086410555769837,-7.84880869286993e-05
1580,-0.0033171940901289103,-0.005029419659964937,0.0050068624227986545,0.029097511437922545,0.03267751869866183,0.006733504513500749,0.0203964553011619,0.009194641082610875
1581,-0.02557103111836133,-0.028663720686391995,0.0063747042606360875,0.0025340097988736906,0.002712573378463481,-0.011466814309624715,-0.018156183446844634,0.0008593880476299504
1582,0.01670180473272797,0.024923734445866496,0.011388738804813767,0.00022388929116331688,-0.015633884603899594,-0.007109192169180465,-0.014067814966538791,0.010150740807571623
1583,0.033601740004511604,0.0018161873050653674,0.013067612725455147,-0.0025164505753820787,-0.004850924039867604,-0.000217722352766347,-0.006938758308511327,-0.013758315156861501
1584,-0.0321429307039688,-0.018313556693673357,-0.022484856031296848,-0.007743707025561427,0.0015050406667862074,0.008711119745588804,-0.005217376177709258,0.0074191859751121265
1585,-0.028520431658171905,0.006364272077955275,-0.022136944813206973,-0.011555385801489501,-0.015392378167778067,-0.021346605750210745,-0.006393436371555643,-0.008459595883115791
1586,-0.021874292433852922,-0.00840888381388105,-0.024189726534899446,-0.012189415590973147,-0.01744456008782723,-0.020132408659695074,-0.02034966872822805,-0.018609053937408016
1587,0.0054173368505989585,-0.0009318187843577099,0.015300319141865602,0.021339566748765075,-0.007299023624174689,0.0165139811843207,0.03937239998957792,0.03550767824926826
1588,0.002083370221941265,-0.02737194678048576,-0.009232890306013075,-0.02149693297523573,-0.005930257514704257,-0.000677613025829275,-0.010608808201800168,-0.00740875680970379
1589,-0.017211845291751154,-0.014522111112558815,0.0006279292504195854,-0.019845055341861324,0.0044792203312464555,0.008639535364409812,-0.006882973652832886,-0.01488464526289355
1590,-0.01725557071444362,-0.0173572243472369,-0.00763441139499201,-0.011938953928964938,0.0036098872058016943,0.0002935929675020755,-0.01678944351046211,-0.006094995584588047
1591,-0.006204143859496256,0.0010890451436634564,-0.007819122167180155,-0.0018038387429148428,-0.0088426723229234,-0.026893747990104064,0.0027118952779874063,-0.004688540938614278
1592,0.026761471546838913,0.01003965767294991,-0.019031326492024048,-0.0020966588453034908,0.005201323922496877,-0.01696796375728607,0.008876458333749018,0.006172977760098124
1593,0.0027501355036839356,-0.02001272045522741,-0.012978006016297616,0.0024739398658767753,-0.008070198620292837,-0.006718048762722572,-0.008683461500965595,-0.008525211553714251
1594,0.004621506537435744,0.01658100289566947,0.028817458494831343,-0.009248050322694934,0.0029423167281234113,0.0045815951706195315,0.02294362891035594,-0.007203159709375809
1595,0.004363665747574647,0.017274548337217945,-0.021897021736006703,-0.0010029188699344138,0.0189633770098459,0.018195404839943627,-0.006261380071964093,-0.013072923234004549
1596,0.0028673248939781633,0.0021766163478768416,0.008075687743723355,-0.02049661486454849,-0.00972757183715579,0.008706048614519726,0.018060615676212477,-0.007198715585900348
1597,0.009223658202250285,0.01173650437931641,0.014400171926099221,0.007898562370438695,0.005844428658393408,0.026989755289752684,0.021525048648654718,0.0012428747168891138
1598,0.014666280294377373,0.03547465485429999,0.04484107408221516,-0.011293631247840953,0.022867979023396358,0.003057460854627417,-0.0047904574352706075,0.009237303597257928
1599,0.011886011729747261,0.002901889674836628,0.005647612650055338,0.01004554087342717,-0.005008759665664754,-0.018835878129703845,-0.004719943322051447,0.011132677291435977
1600,0.010303414099065482,-0.007143920698466318,0.005644335706181564,0.013644627697129225,-0.005610992342745131,-0.006569679294714256,-0.03263140668857875,-0.01858561653526933
1601,0.012647452509789037,0.0005146400533775249,0.016396203968939767,0.017111599663822894,0.012427011824592311,0.0037689945419928615,0.020873083379103048,0.014736123550931068
1602,-0.011236046033858424,0.005124007105216864,-0.0024371922809035863,0.0007013432643827762,0.01789512694760798,0.02139820627377291,-0.005493564300267434,-8.624637961775379e-05
1603,-0.027306929363954926,-0.03703600267906603,-0.029443437529219112,-0.010458354980226025,-0.0016600905451004382,-0.04423122041450393,-0.0037400514765644124,-0.006675404290880498
1604,-0.04321539722777627,-0.03221350130181637,-0.028224296133182877,0.02460550182418548,0.014358215865636674,-0.005412839261084533,0.008602406796415007,-0.004945466186474556
1605,0.008727242332144983,0.027264762800811387,0.03680426828229033,0.020251567181419128,0.014423429563618827,0.025935376619714047,0.02297653488470352,0.02096403566438989
1606,-0.01069348521190872,0.004479590881671612,0.005555880228345587,0.014323406691791241,0.012352890925733558,0.005371587986551684,0.01760095746475215,0.017821706248450947
1607,0.010070885238258389,-0.01761969391329373,-0.010811051844371507,-0.004906901776244875,0.0043010848138646815,0.013658332500968602,0.0011891590223440788,0.00010954979153866861
1608,0.021909602563892468,-0.01498392756025086,-0.006251677674211226,-0.006747337878358142,0.012293360579085595,0.023819284260625156,-0.006588872870074855,0.0128059353939353
1609,-0.011304654802522842,-0.022665307946306345,-0.0005185326763017598,-0.00040234359734041595,-0.00887425375213996,-0.0062895964519366614,-0.007299050004063754,0.002479858993456276
1610,0.039996806483930857,0.014734426751841962,0.02487468972090201,-0.022753071940992586,0.0161864967942293,0.02119775794151245,-0.006200699240931743,0.019827782577231834
1611,0.004538413112090795,-0.024124943821354036,-0.020476096849532624,0.022068914825691094,0.0002669468773100173,0.02384332756788138,-0.006999307589570496,-0.003934721482392574
1612,0.011986612536957097,-0.029546587079028894,-0.054412247184866994,0.0021328256888149336,-0.026195338114970636,0.00621535281728664,-0.002171376092067146,0.010936981202966663
1613,0.02396566165743487,-0.0006389575897477445,-0.0023587450378713248,0.00829562648180276,0.015926298571977752,0.00013553291020452964,-0.00819062516122853,-0.006618070849567528
1614,-0.016090069073791933,-0.027637571506719187,-0.01679580007764631,-0.0014691389450823137,0.004984577267509629,0.0006096814733480265,-0.02825999019045898,-0.016251458071647767
1615,0.008747940580921505,0.016238483850696588,0.026544989053167108,-0.010790957744474753,0.002344424898204589,0.016745962487100165,-0.011874307156657741,0.02465093520009391
1616,0.04689971419010171,0.025069567328828875,0.04154129746232749,0.04325605164543369,0.0192495147672902,0.031874911998983936,-0.00625120334391676,0.015835750622209505
1617,-0.024165987679739466,-0.02383480593079704,-0.003691102131265174,-0.02409852623196631,-0.004912916253620049,-0.020647611691841216,-0.016768870608244394,-0.01639446556813873
1618,0.02108129092677283,0.018699789539807665,0.038648439510114534,0.005527824082533743,-0.006868802470657243,0.01959085538928282,0.003032370559597339,-0.018888407456023097
1619,-0.03258215356607222,9.716301386746354e-05,-0.004570892814575213,0.0020296985970175117,-0.007204607305951335,-0.00850227519761333,-0.034382841028534804,-0.012555054091303815
1620,0.019344893195737962,0.0005726913138207439,0.04890114935755242,-0.000559311684757565,-0.006830458081227865,0.019212119796521016,0.006804799148332518,-0.005361160478972584
1621,0.05750442970731325,0.038666577079169706,0.04177869441938757,-0.009947102045830502,-0.003637201798543004,0.018384849713568133,0.011567537526211407,0.004697431122212124
1622,-0.03779269805296751,-0.05677153896920434,0.00733299675202324,0.010144137053089676,0.006524655948650696,0.030282225277679476,-0.005715302894018847,0.010257138049088742
1623,0.027912746539636775,0.03552417092316937,0.010984263102348403,0.007457959366634221,0.025909654752773795,-0.0009031859552071815,0.0033982723429375524,0.013773796531103402
1624,0.005502090980918986,-0.036732460190366065,-0.023285136538250522,0.007627488792111246,0.0018932376638052953,-0.0022114272240140297,0.01831804172727112,-0.003675835190228019
1625,-0.015235959481675379,0.050101604434476435,0.046970013231358854,0.013450637620087105,0.010610438072268958,0.01301438580081545,-0.008179665099271087,-0.004240363885922333
1626,-0.04861934206001365,-0.03656970980867496,-0.027111775179941,-0.019976606197723,-0.010642357845051027,-0.033962177780467374,-0.017439742290367113,-0.005775153514076738
1627,0.018843583290363577,0.04737171565364684,0.04202263977633194,0.006387063832692872,0.010766036581398722,0.02439464219453754,0.023823842383269695,0.03565362633198564
1628,0.015151702270020582,0.021221537924285203,-0.005188063827651315,0.02576193563579714,-0.0073482151453020655,0.021772863453996365,-0.006354374115527382,0.015712554797724397
1629,-0.001103330944446262,-0.002690838216278353,0.01819806453560293,-0.00025591531442102633,0.031689171530922856,-0.018692829567260753,0.01358157061043358,-0.012890371234189662
1630,-0.017929465692945797,-0.020795038195270135,-0.05085600728994094,-0.030718417254452186,-0.00258394933821373,-0.007511635525037592,-0.00663433377426721,0.0022462673701642843
1631,-0.030148855876424616,-0.01736397046389647,-0.010482053770012528,-0.016902792268818443,0.0016068150986845373,0.013477421795228942,-0.004073187963598733,0.01735868650178779
1632,0.03230855363586848,0.0035549862090689926,-0.009813580054219,-0.006770285877658938,0.006916182189724299,0.002886475256966166,0.02862472855470689,-0.014047728953231066
1633,-0.015390160013976044,-0.02213277089914595,-0.006994636039439838,0.012099736063407864,-0.003911845528574144,-0.014497220342621756,0.008089904163793321,0.008871670995609836
1634,0.03551266529547213,0.009924381111164381,0.035865123111511764,0.002116430916712559,-0.028105196499365936,-0.003177268309432352,-0.01864236868062931,0.003008470065040638
1635,-0.0012416345919597366,0.015543542326634232,-0.010347625482867384,0.009525977282778746,-0.0035257820305975626,-0.0023479118423904485,0.0024881953258732072,0.003872403723354342
1636,-0.03484943299391339,-0.035330947453059994,-0.009715562305627281,-0.016966307202797248,-0.013691080471792688,-0.0132356227387438,0.014419345009424272,-0.010404712309310102
1637,0.04412091658954821,0.0027588646706336838,0.025357116755021624,0.021589223790686573,0.014942603854491563,0.011368758965328817,0.0019117888762685883,0.0164398550585423
1638,-0.027144841641603322,0.007713075671501992,0.03995306377153565,0.03245777651440797,0.0057603736529246875,-0.0013599821404261516,0.004692376310589238,0.015484251812227724
1639,0.02284174945749395,0.005038917940403603,0.023424638831093587,-0.003446982665279731,-0.03033723155648488,0.005979413440035458,0.013660042573187144,0.011588835808246468
1640,-0.03333914734529356,-0.0185727412997019,-0.01739436215136013,-0.020242681180181257,-0.0107624885691312,0.0004208726495089528,-0.009279579082828199,-0.029408553801283564
1641,-0.015819596432702927,0.016410983398023528,-0.026475232816629193,0.0030751543230941366,-0.009780690386282513,0.0031884022885111294,0.00811272156326861,-0.006008637125093325
1642,-0.056488500242252174,-0.043675090480858984,-0.009463241493345528,-0.05289224810960608,-0.028267990960628056,-0.003058895039098626,-0.009171924014493576,-0.014881379684201996
1643,-0.012298160477998076,-0.001485064160588829,0.014590455300528079,0.013521566878348547,0.022381838351338737,0.01943489654895345,0.0007305025942715537,0.01723774708554369
1644,-0.02032720803041846,-0.021893760122716144,-0.018176411360875885,-0.003965914605488412,-0.02413953393338784,-0.021111587349805557,-0.0213566198160362,-0.03845339212272664
1645,-0.06279751024760949,-0.008002188466719164,-0.03812686373366167,0.006076893685835143,-0.00928898102845534,0.005361285421191292,0.006412737488296472,-0.004105950453241049
1646,0.002950029629060261,-0.0094040898085361,-0.00826307506457509,-0.0016602348470787691,-0.002320877656118522,-0.010645355760500293,-0.009371505516242279,-0.018896437076111196
1647,0.003175649584376791,0.01049895565539382,0.012698355453363973,0.023212614046550135,0.024273567663747456,-0.011257594287017676,0.0004818240289015934,-0.007306008553534108
1648,-0.00933270291055482,0.017016781503537543,0.016048842470472564,-0.003120746712787609,-0.018456470931863013,0.002570355718074164,0.014646840037648632,0.008924091918927221
1649,0.039206102991992856,-0.018480508755343947,-0.021116621198624678,0.007369877948753809,0.0077071046394820335,-0.016453280973533775,-0.007823196897722562,-0.008324926349642551
1650,-0.018638088695429003,0.021141422647444626,0.0021580236270930695,6.294324587906904e-05,-0.016490659180951824,0.0060150241649412385,0.01864380689589427,-0.02326292572962008
1651,0.01834279939693578,0.04286780407074668,-0.006400414210489112,0.005985011287946237,-0.005702700147619361,-0.004360537367108588,0.015300610731549577,0.01047240849345121
1652,-0.015663979098646585,-0.017825787200503287,0.015666390801299553,-0.016580654006677756,-0.006412567502920142,0.007492376701084276,0.0029126409129063115,0.025290809864247546
1653,0.0015834596493986101,-0.015763778746631218,0.004391598321379289,0.012291313015081358,-0.013956300784951262,-0.02514905356416545,-0.025656793464287765,-0.02250870316452555
